src,dst,sum_kzt,n_tx,seed_kzt,seed_share
100000002527114100,100000001952325100,77888.000000000,2,77888.000000000,1.000000000
100000002527114100,100000001953577100,15600.000000000,1,15600.000000000,1.000000000
100000002527114100,100000002158488100,31723.000000000,1,31723.000000000,1.000000000
100000002527114100,100000002211413100,37000.000000000,1,37000.000000000,1.000000000
100000002527114100,100000002214570100,26471.000000000,1,26471.000000000,1.000000000
100000002527114100,100000002243354100,20879.000000000,1,20879.000000000,1.000000000
100000002527114100,100000002289937100,20000.000000000,1,20000.000000000,1.000000000
100000002527114100,100000002810870100,33677.000000000,1,33677.000000000,1.000000000
100000002527114100,100000002830055100,14000.000000000,1,14000.000000000,1.000000000
100000002527114100,100000002858835100,24400.000000000,1,24400.000000000,1.000000000
100000002527114100,100000002982252100,20320.000000000,1,20320.000000000,1.000000000
100000002527114100,100000002992171100,14627.000000000,1,14627.000000000,1.000000000
100000002527114100,100000003119550100,21000.000000000,1,21000.000000000,1.000000000
100000002527114100,100000003187359100,19072.000000000,1,19072.000000000,1.000000000
100000002527114100,100000003567087100,62115.000000000,1,62115.000000000,1.000000000
100000002527114100,100000003942602100,30000.000000000,1,30000.000000000,1.000000000
100000002527114100,100000004058740100,30000.000000000,1,30000.000000000,1.000000000
100000002527114100,100000004213658100,25347.000000000,1,25347.000000000,1.000000000
100000002527114100,100000004218576100,26144.000000000,1,26144.000000000,1.000000000
100000002527114100,100000004254434100,44445.000000000,2,44445.000000000,1.000000000
100000002527114100,100000004388209100,11800.000000000,1,11800.000000000,1.000000000
100000002527114100,100000004491881100,17144.000000000,1,17144.000000000,1.000000000
100000002527114100,100000004494983100,35000.000000000,1,35000.000000000,1.000000000
100000002527114100,100000004497606100,15534.000000000,1,15534.000000000,1.000000000
100000002527114100,100000004739664100,12000.000000000,1,12000.000000000,1.000000000
100000002527114100,100000004783447100,26200.000000000,1,26200.000000000,1.000000000
100000002527114100,100000004792397100,73520.000000000,1,73520.000000000,1.000000000
100000002527114100,100000004841728100,52208.000000000,1,52208.000000000,1.000000000
100000002527114100,100000005092518100,26144.000000000,1,26144.000000000,1.000000000
100000002527114100,100000005228059100,26000.000000000,1,26000.000000000,1.000000000
100000002527114100,100000005877725100,70000.000000000,1,70000.000000000,1.000000000
100000002527114100,100000005901606100,35660.000000000,1,35660.000000000,1.000000000
100000002527114100,100000005961971100,47353.000000000,1,47353.000000000,1.000000000
100000002527114100,100000006030946100,73289.000000000,1,73289.000000000,1.000000000
100000002527114100,100000006326645100,25264.000000000,1,25264.000000000,1.000000000
100000002527114100,100000006369769100,40000.000000000,1,40000.000000000,1.000000000
100000002527114100,100000006656003100,20000.000000000,1,20000.000000000,1.000000000
100000002527114100,100000007631637100,15341.000000000,1,15341.000000000,1.000000000
100000002527114100,100000007938486100,39500.000000000,1,39500.000000000,1.000000000
100000002527114100,100000008028628100,57224.000000000,1,57224.000000000,1.000000000
100000002527114100,100000008470470100,33547.000000000,1,33547.000000000,1.000000000
100000002527114100,100000008661585100,43141.000000000,1,43141.000000000,1.000000000
100000002527114100,100000008663007100,14000.000000000,1,14000.000000000,1.000000000
100000002527114100,100000008666075100,26217.000000000,1,26217.000000000,1.000000000
100000002527114100,100000008667058100,17534.000000000,1,17534.000000000,1.000000000
100000002527114100,100000008670667100,15534.000000000,1,15534.000000000,1.000000000
100000002527114100,100000008671026100,23534.000000000,1,23534.000000000,1.000000000
100000002527114100,100000008672162100,15550.000000000,1,15550.000000000,1.000000000
100000002527114100,100000008672200100,8511.000000000,1,8511.000000000,1.000000000
100000002527114100,100000008679986100,19000.000000000,1,19000.000000000,1.000000000
100000002527114100,100000008680451100,23534.000000000,1,23534.000000000,1.000000000
100000002527114100,100000008687671100,37500.000000000,1,37500.000000000,1.000000000
100000002527114100,100000008690932100,23000.000000000,1,23000.000000000,1.000000000
100000002527114100,100000008691027100,17534.000000000,1,17534.000000000,1.000000000
100000002527114100,100000008691330100,21440.000000000,1,21440.000000000,1.000000000
100000002527114100,100000008691495100,27000.000000000,1,27000.000000000,1.000000000
100000002527114100,100000008693069100,20000.000000000,1,20000.000000000,1.000000000
100000002527114100,100000008695495100,21000.000000000,1,21000.000000000,1.000000000
100000002527114100,100000008696919100,31945.000000000,1,31945.000000000,1.000000000
100000002527114100,100000008708368100,23677.000000000,1,23677.000000000,1.000000000
100000002527114100,100000008716222100,18000.000000000,1,18000.000000000,1.000000000
100000002527114100,100000008716439100,12267.000000000,1,12267.000000000,1.000000000
100000002527114100,100000008716773100,15677.000000000,1,15677.000000000,1.000000000
100000002527114100,100000008717340100,41500.000000000,1,41500.000000000,1.000000000
100000002527114100,100000008717341100,14627.000000000,1,14627.000000000,1.000000000
100000002527114100,100000008718089100,15534.000000000,1,15534.000000000,1.000000000
100000002527114100,100000008720798100,15534.000000000,1,15534.000000000,1.000000000
100000002527114100,100000008722328100,23677.000000000,1,23677.000000000,1.000000000
100000002527114100,100000008729801100,17534.000000000,1,17534.000000000,1.000000000
100000002527114100,100000008732098100,15677.000000000,1,15677.000000000,1.000000000
100000002527114100,100000008735384100,39220.000000000,1,39220.000000000,1.000000000
100000002527114100,100000008736173100,31060.000000000,1,31060.000000000,1.000000000
100000002527114100,100000008736760100,54757.000000000,1,54757.000000000,1.000000000
100000002527114100,100000008737422100,76903.000000000,1,76903.000000000,1.000000000
100000002527114100,100000008737958100,31373.000000000,1,31373.000000000,1.000000000
100000002527114100,100000008741372100,35975.000000000,1,35975.000000000,1.000000000
100000002527114100,100000008744849100,44445.000000000,1,44445.000000000,1.000000000
100000002527114100,100000008745474100,40559.000000000,1,40559.000000000,1.000000000
100000002527114100,100000008745489100,55539.000000000,1,55539.000000000,1.000000000
100000002527114100,100000008745643100,20313.000000000,1,20313.000000000,1.000000000
100000002527114100,100000008745725100,47060.000000000,1,47060.000000000,1.000000000
100000002527114100,100000008746025100,22000.000000000,1,22000.000000000,1.000000000
100000002527114100,100000008746673100,53048.000000000,1,53048.000000000,1.000000000
100000002527114100,100000008749063100,19000.000000000,1,19000.000000000,1.000000000
100000002527114100,100000008749406100,17144.000000000,1,17144.000000000,1.000000000
100000002527114100,100000008749618100,47280.000000000,1,47280.000000000,1.000000000
100000002527114100,100000008753193100,35225.000000000,1,35225.000000000,1.000000000
100000002527114100,100000008755361100,14627.000000000,1,14627.000000000,1.000000000
100000002527114100,100000008767925100,17144.000000000,1,17144.000000000,1.000000000
100000002527114100,100000008768896100,47060.000000000,1,47060.000000000,1.000000000
100000002527114100,100000008769636100,23118.000000000,1,23118.000000000,1.000000000
100000002527114100,100000008771819100,38900.000000000,1,38900.000000000,1.000000000
100000002527114100,100000008773876100,26120.000000000,1,26120.000000000,1.000000000
100000002527114100,100000008776298100,42800.000000000,1,42800.000000000,1.000000000
100000002527114100,100000008776576100,14765.000000000,1,14765.000000000,1.000000000
100000002527114100,100000008777088100,18000.000000000,1,18000.000000000,1.000000000
100000002527114100,100000008779584100,31400.000000000,1,31400.000000000,1.000000000
100000002527114100,100000008782056100,29082.000000000,1,29082.000000000,1.000000000
100000002527114100,100000008782421100,49680.000000000,1,49680.000000000,1.000000000
100000002527114100,100000008782800100,43381.000000000,1,43381.000000000,1.000000000
100000002531406100,100000001669260100,500000.000000000,1,0.000000000,0.000000000
100000002537811100,100000003622955100,15000.000000000,1,0.000000000,0.000000000
100000002575080100,100000002832753100,12500.000000000,1,0.000000000,0.000000000
100000002578405100,100000000572276100,13075.000000000,1,0.000000000,0.000000000
100000002578405100,100000000661131100,15600.000000000,1,0.000000000,0.000000000
100000002578405100,100000001149815100,12000.000000000,1,0.000000000,0.000000000
100000002578405100,100000001155773100,21500.000000000,1,0.000000000,0.000000000
100000002578405100,100000001632325100,85600.000000000,3,0.000000000,0.000000000
100000002578405100,100000001697501100,73700.000000000,1,0.000000000,0.000000000
100000002578405100,100000002103448100,27000.000000000,1,0.000000000,0.000000000
100000002578405100,100000002116705100,17600.000000000,1,0.000000000,0.000000000
100000002578405100,100000002214664100,7950.000000000,1,0.000000000,0.000000000
100000002578405100,100000002216999100,23677.000000000,1,0.000000000,0.000000000
100000002578405100,100000002305007100,56000.000000000,1,0.000000000,0.000000000
100000002578405100,100000002346166100,6000.000000000,1,0.000000000,0.000000000
100000002578405100,100000002369443100,50000.000000000,1,0.000000000,0.000000000
100000002578405100,100000002369510100,37150.000000000,1,0.000000000,0.000000000
100000002578405100,100000002373386100,24000.000000000,1,0.000000000,0.000000000
100000002578405100,100000002511581100,17600.000000000,1,0.000000000,0.000000000
100000002578405100,100000002614095100,5300.000000000,1,0.000000000,0.000000000
100000002578405100,100000002646745100,12300.000000000,1,0.000000000,0.000000000
100000002578405100,100000002908521100,44500.000000000,1,0.000000000,0.000000000
100000002578405100,100000002913340100,23600.000000000,1,0.000000000,0.000000000
100000002578405100,100000003192309100,17200.000000000,1,0.000000000,0.000000000
100000002578405100,100000004140994100,18650.000000000,1,0.000000000,0.000000000
100000002578405100,100000004257714100,52220.000000000,1,0.000000000,0.000000000
100000002578405100,100000004292885100,112700.000000000,1,0.000000000,0.000000000
100000002578405100,100000004634420100,26150.000000000,1,0.000000000,0.000000000
100000002578405100,100000005041905100,5000.000000000,1,0.000000000,0.000000000
100000002578405100,100000005089460100,12300.000000000,1,0.000000000,0.000000000
100000002578405100,100000005198498100,28800.000000000,1,0.000000000,0.000000000
100000002578405100,100000005674387100,26200.000000000,1,0.000000000,0.000000000
100000002578405100,100000005847078100,16300.000000000,1,0.000000000,0.000000000
100000002578405100,100000005995391100,17200.000000000,1,0.000000000,0.000000000
100000002578405100,100000006471232100,41800.000000000,1,0.000000000,0.000000000
100000002578405100,100000006491272100,26200.000000000,1,0.000000000,0.000000000
100000002578405100,100000006701983100,27000.000000000,1,0.000000000,0.000000000
100000002578405100,100000006710485100,20000.000000000,1,0.000000000,0.000000000
100000002578405100,100000006746688100,41000.000000000,1,0.000000000,0.000000000
100000002578405100,100000007022818100,17200.000000000,1,0.000000000,0.000000000
100000002578405100,100000007303047100,52250.000000000,1,0.000000000,0.000000000
100000002578405100,100000008055972100,28300.000000000,1,0.000000000,0.000000000
100000002578405100,100000008190442100,13000.000000000,1,0.000000000,0.000000000
100000002578405100,100000008309514100,17200.000000000,1,0.000000000,0.000000000
100000002578405100,100000008463968100,10000.000000000,1,0.000000000,0.000000000
100000002578405100,100000008488166100,5600.000000000,1,0.000000000,0.000000000
100000002578405100,100000008489604100,11000.000000000,1,0.000000000,0.000000000
100000002578405100,100000008493007100,26150.000000000,1,0.000000000,0.000000000
100000002578405100,100000008507703100,28500.000000000,1,0.000000000,0.000000000
100000002578405100,100000008537380100,8000.000000000,1,0.000000000,0.000000000
100000002578405100,100000008548853100,14000.000000000,1,0.000000000,0.000000000
100000002578405100,100000008653041100,28000.000000000,1,0.000000000,0.000000000
100000002578405100,100000008661550100,22800.000000000,1,0.000000000,0.000000000
100000002578405100,100000008662216100,26200.000000000,1,0.000000000,0.000000000
100000002578405100,100000008662805100,16500.000000000,1,0.000000000,0.000000000
100000002578405100,100000008663723100,15600.000000000,1,0.000000000,0.000000000
100000002578405100,100000008664774100,16300.000000000,1,0.000000000,0.000000000
100000002578405100,100000008667795100,34000.000000000,1,0.000000000,0.000000000
100000002578405100,100000008667799100,34000.000000000,1,0.000000000,0.000000000
100000002578405100,100000008668099100,15700.000000000,1,0.000000000,0.000000000
100000002578405100,100000008671081100,37200.000000000,1,0.000000000,0.000000000
100000002578405100,100000008671129100,26200.000000000,1,0.000000000,0.000000000
100000002578405100,100000008672493100,14000.000000000,1,0.000000000,0.000000000
100000002578405100,100000008677518100,48700.000000000,1,0.000000000,0.000000000
100000002578405100,100000008684452100,51800.000000000,1,0.000000000,0.000000000
100000002578405100,100000008684767100,31100.000000000,1,0.000000000,0.000000000
100000002578405100,100000008684951100,17200.000000000,1,0.000000000,0.000000000
100000002578405100,100000008686494100,15700.000000000,1,0.000000000,0.000000000
100000002578405100,100000008687617100,43350.000000000,2,0.000000000,0.000000000
100000002578405100,100000008687733100,14650.000000000,1,0.000000000,0.000000000
100000002578405100,100000008687990100,17600.000000000,1,0.000000000,0.000000000
100000002578405100,100000008688109100,12800.000000000,1,0.000000000,0.000000000
100000002578405100,100000008688155100,23600.000000000,1,0.000000000,0.000000000
100000002578405100,100000008690762100,26750.000000000,1,0.000000000,0.000000000
100000002578405100,100000008695133100,36610.000000000,1,0.000000000,0.000000000
100000002578405100,100000008695566100,33700.000000000,1,0.000000000,0.000000000
100000002578405100,100000008695689100,26200.000000000,1,0.000000000,0.000000000
100000002578405100,100000008697670100,25350.000000000,1,0.000000000,0.000000000
100000002578405100,100000008706846100,14200.000000000,1,0.000000000,0.000000000
100000002578405100,100000008706947100,17200.000000000,1,0.000000000,0.000000000
100000002578405100,100000008707810100,26200.000000000,1,0.000000000,0.000000000
100000002578405100,100000008708061100,8650.000000000,1,0.000000000,0.000000000
100000002578405100,100000008708595100,17200.000000000,1,0.000000000,0.000000000
100000002578405100,100000008708743100,15550.000000000,1,0.000000000,0.000000000
100000002578405100,100000008712036100,21000.000000000,1,0.000000000,0.000000000
100000002578405100,100000008712184100,18000.000000000,1,0.000000000,0.000000000
100000002578405100,100000008712827100,76000.000000000,1,0.000000000,0.000000000
100000002578405100,100000008712991100,66100.000000000,1,0.000000000,0.000000000
100000002578405100,100000008713685100,49700.000000000,1,0.000000000,0.000000000
100000002578405100,100000008715887100,18000.000000000,1,0.000000000,0.000000000
100000002578405100,100000008716072100,12100.000000000,1,0.000000000,0.000000000
100000002578405100,100000008717802100,26150.000000000,1,0.000000000,0.000000000
100000002578405100,100000008718811100,73300.000000000,1,0.000000000,0.000000000
100000002578405100,100000008720668100,16000.000000000,1,0.000000000,0.000000000
100000002578405100,100000008735832100,17600.000000000,1,0.000000000,0.000000000
100000002578405100,100000008738658100,29920.000000000,1,0.000000000,0.000000000
100000002578405100,100000008740793100,21000.000000000,1,0.000000000,0.000000000
100000002578405100,100000008744364100,23700.000000000,1,0.000000000,0.000000000
100000002578405100,100000008744799100,12600.000000000,1,0.000000000,0.000000000
100000002578405100,100000008745863100,22900.000000000,1,0.000000000,0.000000000
100000002578405100,100000008745884100,20000.000000000,1,0.000000000,0.000000000
100000002578405100,100000008749405100,37150.000000000,1,0.000000000,0.000000000
100000002578405100,100000008749900100,17150.000000000,1,0.000000000,0.000000000
100000002578405100,100000008750464100,8500.000000000,1,0.000000000,0.000000000
100000002578405100,100000008753061100,28400.000000000,2,0.000000000,0.000000000
100000002578405100,100000008753897100,24050.000000000,1,0.000000000,0.000000000
100000002578405100,100000008754608100,12300.000000000,1,0.000000000,0.000000000
100000002578405100,100000008754747100,45500.000000000,1,0.000000000,0.000000000
100000002578405100,100000008754997100,18000.000000000,1,0.000000000,0.000000000
100000002578405100,100000008755168100,17600.000000000,1,0.000000000,0.000000000
100000002578405100,100000008755580100,16000.000000000,1,0.000000000,0.000000000
100000002578405100,100000008763688100,21000.000000000,1,0.000000000,0.000000000
100000002578405100,100000008764654100,26150.000000000,1,0.000000000,0.000000000
100000002578405100,100000008767950100,17350.000000000,1,0.000000000,0.000000000
100000002578405100,100000008769097100,31100.000000000,1,0.000000000,0.000000000
100000002578405100,100000008772246100,44500.000000000,1,0.000000000,0.000000000
100000002578405100,100000008776310100,19200.000000000,1,0.000000000,0.000000000
100000002578405100,100000008776420100,69500.000000000,1,0.000000000,0.000000000
100000002578405100,100000008776720100,26150.000000000,1,0.000000000,0.000000000
100000002580377100,100000002621915100,5000.000000000,1,5000.000000000,1.000000000
100000002592567100,100000004019124100,40000.000000000,1,5297.000000000,0.132425000
100000002592567100,100000008547844100,8600.000000000,1,0.000000000,0.000000000
100000002597003100,100000002721825100,11000.000000000,1,0.000000000,0.000000000
100000002606567100,100000001241318100,53000.000000000,1,0.000000000,0.000000000
100000002609774100,100000008104567100,27500.000000000,1,0.000000000,0.000000000
100000002611334100,100000004222274100,15500.000000000,1,0.000000000,0.000000000
100000002612809100,100000000600707100,89000.000000000,2,0.000000000,0.000000000
100000002612809100,100000002130400100,10000.000000000,1,0.000000000,0.000000000
100000002612809100,100000005507142100,15000.000000000,1,0.000000000,0.000000000
100000002628576100,100000002208836100,90000.000000000,1,0.000000000,0.000000000
100000002628576100,100000007841978100,449000.000000000,1,0.000000000,0.000000000
100000002645993100,100000000332284100,5500.000000000,1,0.000000000,0.000000000
100000002645993100,100000001202787100,8850.000000000,1,0.000000000,0.000000000
100000002645993100,100000002398779100,54150.000000000,5,0.000000000,0.000000000
100000002645993100,100000003741418100,5000.000000000,1,0.000000000,0.000000000
100000002645993100,100000008413748100,13480.000000000,1,0.000000000,0.000000000
100000002648315100,100000002744581100,12000.000000000,1,12000.000000000,1.000000000
100000002648315100,100000006989106100,64000.000000000,2,64000.000000000,1.000000000
100000002677201100,100000003125997100,87750.000000000,1,0.000000000,0.000000000
100000002681449100,100000003404627100,120000.000000000,1,0.000000000,0.000000000
100000002681449100,100000004486525100,13000.000000000,1,11900.000000000,0.915384615
100000002692750100,100000003636627100,77000.000000000,8,2673.326443909,0.034718525
100000002696152100,100000002156381100,51000.000000000,6,0.000000000,0.000000000
100000002696152100,100000002723439100,18000.000000000,2,0.000000000,0.000000000
100000002713074100,100000002686226100,430000.000000000,2,0.000000000,0.000000000
100000002723538100,100000002534091100,22200.000000000,1,0.000000000,0.000000000
100000002723538100,100000002973903100,30200.000000000,1,0.000000000,0.000000000
100000002723538100,100000003071930100,50000.000000000,1,-0.000000000,0.000000000
100000002723538100,100000003242289100,33000.000000000,1,0.000000000,0.000000000
100000002723538100,100000003684369100,38000.000000000,1,0.000000000,0.000000000
100000002723538100,100000003747133100,19000.000000000,1,0.000000000,0.000000000
100000002723538100,100000004071080100,32000.000000000,1,0.000000000,0.000000000
100000002723538100,100000004417753100,92099.000000000,1,0.000000000,0.000000000
100000002723538100,100000004962193100,54000.000000000,2,0.000000000,0.000000000
100000002723538100,100000008603629100,85000.000000000,2,0.000000000,0.000000000
100000002723538100,100000008620570100,80000.000000000,1,-0.000000000,0.000000000
100000002723538100,100000008686214100,25000.000000000,1,-0.000000000,0.000000000
100000002731501100,100000001330595100,22000.000000000,2,0.000000000,0.000000000
100000002731501100,100000003031890100,215000.000000000,10,8770.744031235,0.040794158
100000002731501100,100000003275398100,300000.000000000,1,0.000000000,0.000000000
100000002731501100,100000004007116100,201960.000000000,3,715.378137535,0.003542177
100000002731501100,100000004144536100,5000.000000000,1,1736.111111111,0.347222222
100000002731501100,100000004160650100,40000.000000000,2,286.851358302,0.007171284
100000002731501100,100000008774237100,50000.000000000,1,58.894169501,0.001177883
100000002733905100,100000001166289100,482839.000000000,1,0.000000000,0.000000000
100000002733905100,100000005342513100,235000.000000000,2,192.292047245,0.000818264
100000002736033100,100000008327791100,11000.000000000,1,0.000000000,0.000000000
100000002738256100,100000004135268100,175000.000000000,1,0.000000000,0.000000000
100000002741024100,100000000782285100,6151.000000000,1,0.000000000,0.000000000
100000002741024100,100000001439416100,10000.000000000,1,0.000000000,0.000000000
100000002741024100,100000003996562100,7700.000000000,1,0.000000000,0.000000000
100000002741024100,100000006444163100,6026.000000000,1,0.000000000,0.000000000
100000002741024100,100000007629096100,360000.000000000,1,0.000000000,0.000000000
100000002741024100,100000008680912100,45112.000000000,2,0.000000000,0.000000000
100000002748180100,100000001279875100,49235.000000000,1,0.000000000,0.000000000
100000002748180100,100000002680477100,25000.000000000,1,0.000000000,0.000000000
100000002748180100,100000003054328100,140000.000000000,1,0.000000000,0.000000000
100000002748180100,100000005237935150,34508.000000000,1,0.000000000,0.000000000
100000002748180100,100000005242320100,180000.000000000,1,9900.000000000,0.055000000
100000002748180100,100000005514161100,125000.000000000,2,0.000000000,0.000000000
100000002748180100,100000005931985100,76000.000000000,1,0.000000000,0.000000000
100000002748180100,100000007534354100,50000.000000000,1,0.000000000,0.000000000
100000002748532100,100000001714173100,638905.000000000,6,487.500942688,0.000763026
100000002748532100,100000008751380100,7780.000000000,1,0.000000000,0.000000000
100000002762076100,100000008655035100,30000.000000000,1,0.000000000,0.000000000
100000002773323100,100000002884708100,1171644.000000000,2,0.000000000,0.000000000
100000002781227100,100000002796853100,199000.000000000,8,152464.832406525,0.766154937
100000002781227100,100000008466579100,6952.000000000,1,6031.191186773,0.867547639
100000002781227100,100000008547948100,6468.000000000,1,5611.298129466,0.867547639
100000002796853100,100000002781227100,46167.620000000,5,22856.850089976,0.495084002
100000002812641100,100000002838861100,7023.950000000,1,0.000000000,0.000000000
100000002831727100,100000005628518100,77000.000000000,3,0.000000000,0.000000000
100000002838861100,100000002812641100,10000.000000000,1,0.000000000,0.000000000
100000002849158100,100000002126791100,1313000.000000000,3,0.000000000,0.000000000
100000002863356100,100000005756535100,20000.000000000,1,0.000000000,0.000000000
100000002870463100,100000005142492100,10000.000000000,1,0.000000000,0.000000000
100000002901457100,100000000913911100,41000.000000000,1,0.000000000,0.000000000
100000002901457100,100000003207060100,53000.000000000,1,0.000000000,0.000000000
100000002901457100,100000008588665100,25000.000000000,1,0.000000000,0.000000000
100000002904919100,100000004013952100,5500.000000000,1,0.000000000,0.000000000
100000002916006100,100000008516839100,32000.000000000,1,32000.000000000,1.000000000
100000002921047100,100000002635780100,163000.020000000,1,84393.501479290,0.517751479
100000002933386100,100000003247600100,58000.000000000,1,0.000000000,0.000000000
100000002938501100,100000000490383100,5000.000000000,1,0.000000000,0.000000000
100000002941114100,100000005168487100,15000.000000000,1,5102.040816327,0.340136054
100000002957787100,100000000961900100,9000.000000000,1,0.000000000,0.000000000
100000002957787100,100000001160401100,47190.000000000,2,0.000000000,0.000000000
100000002957787100,100000001229743100,7000.000000000,1,0.000000000,0.000000000
100000002957787100,100000001689968100,58866.750000000,1,0.000000000,0.000000000
100000002957787100,100000002380341100,57566.400000000,1,0.000000000,0.000000000
100000002957787100,100000002603371100,9300.000000000,1,0.000000000,0.000000000
100000002957787100,100000002611334100,48288.000000000,1,0.000000000,0.000000000
100000002957787100,100000002645609100,79596.680000000,2,0.000000000,0.000000000
100000002957787100,100000002645993100,14000.000000000,1,0.000000000,0.000000000
100000002957787100,100000002736316100,189690.000000000,1,0.000000000,0.000000000
100000002957787100,100000002934441100,24777.600000000,1,0.000000000,0.000000000
100000002957787100,100000003004487100,11467.800000000,1,0.000000000,0.000000000
100000002957787100,100000003066385100,10000.000000000,1,0.000000000,0.000000000
100000002957787100,100000003582677100,8104.990000000,1,0.000000000,0.000000000
100000002957787100,100000004071070100,5000.000000000,1,0.000000000,0.000000000
100000002957787100,100000004071080100,15000.000000000,2,0.000000000,0.000000000
100000002957787100,100000004299488100,70000.000000000,1,0.000000000,0.000000000
100000002957787100,100000004493586100,7500.000000000,1,0.000000000,0.000000000
100000002957787100,100000004662806100,9005.000000000,1,0.000000000,0.000000000
100000002957787100,100000004770073100,5462.400000000,1,0.000000000,0.000000000
100000002957787100,100000005008589100,42806.680000000,1,0.000000000,0.000000000
100000002957787100,100000005172860100,15209.200000000,1,0.000000000,0.000000000
100000002957787100,100000005268319100,19712.800000000,2,0.000000000,0.000000000
100000002957787100,100000005314565100,218500.000000000,3,0.000000000,0.000000000
100000002957787100,100000005620225100,5922.660000000,1,0.000000000,0.000000000
100000002957787100,100000005857058100,9510.000000000,1,0.000000000,0.000000000
100000002957787100,100000006100920100,100000.000000000,1,0.000000000,0.000000000
100000002957787100,100000006111439100,5544.000000000,1,0.000000000,0.000000000
100000002957787100,100000006530134100,23423.000000000,1,0.000000000,0.000000000
100000002957787100,100000007267915100,10000.000000000,2,0.000000000,0.000000000
100000002957787100,100000007442518100,60000.000000000,1,0.000000000,0.000000000
100000002957787100,100000008137435100,50000.000000000,1,0.000000000,0.000000000
100000002957787100,100000008632060100,6000.000000000,1,0.000000000,0.000000000
100000002957787100,100000008636603100,22710.000000000,1,0.000000000,0.000000000
100000002958343100,100000000274067100,300000.000000000,8,24189.333333333,0.080631111
100000002958343100,100000002872399100,1090000.000000000,9,71761.688888889,0.065836412
100000002963189100,100000001957974100,500000.000000000,1,0.000000000,0.000000000
100000002963189100,100000002605308100,1500000.000000000,3,0.000000000,0.000000000
100000002963189100,100000002707106100,15000.000000000,2,0.000000000,0.000000000
100000002963189100,100000002883402100,10000.000000000,1,0.000000000,0.000000000
100000002963189100,100000003782913100,200000.000000000,1,0.000000000,0.000000000
100000002963189100,100000005933757100,1150000.000000000,3,0.000000000,0.000000000
100000002963189100,100000008517061100,1844000.000000000,4,0.000000000,0.000000000
100000002970466100,100000004433250100,8000.000000000,1,0.000000000,0.000000000
100000002970466100,100000008735802100,85000.000000000,2,0.000000000,0.000000000
100000002975437100,100000002175422100,8500.000000000,1,0.000000000,0.000000000
100000002984403100,100000000404740100,25000.000000000,1,0.000000000,0.000000000
100000002988894100,100000003003821100,40000.000000000,1,0.000000000,0.000000000
100000002988894100,100000003024542100,8500.000000000,1,0.000000000,0.000000000
100000002988894100,100000007629121100,29000.000000000,1,29000.000000000,1.000000000
100000002989353100,100000000581662100,21160.000000000,1,0.000000000,0.000000000
100000002989353100,100000001311175100,300000.000000000,1,0.000000000,0.000000000
100000002991079100,100000008141170100,11000.000000000,1,0.000000000,0.000000000
100000003001564100,100000003191430100,180000.000000000,1,23520.000000000,0.130666667
100000003001661100,100000000424935100,15000.000000000,1,0.000000000,0.000000000
100000003001661100,100000000581682100,5000.000000000,1,0.000000000,0.000000000
100000003001661100,100000002860934100,279500.000000000,4,0.000000000,0.000000000
100000003001661100,100000003001138100,30000.000000000,1,0.000000000,0.000000000
100000003001661100,100000007382543100,110000.000000000,1,0.000000000,0.000000000
100000003004487100,100000002175422100,40000.000000000,2,0.000000000,0.000000000
100000003004487100,100000002710570100,225015.000000000,1,47967.000000000,0.213172455
100000003016438100,100000004006327100,300000.000000000,3,0.000000000,0.000000000
100000003016635100,100000000440392100,105705.000000000,4,105705.000000000,1.000000000
100000003016635100,100000000507799100,5132.000000000,1,5132.000000000,1.000000000
100000003016635100,100000000667713100,106745.000000000,9,106745.000000000,1.000000000
100000003016635100,100000000706545100,721300.000000000,6,721300.000000000,1.000000000
100000003016635100,100000001049200100,6014.000000000,1,6014.000000000,1.000000000
100000003016635100,100000001164648100,6400.000000000,1,6400.000000000,1.000000000
100000003016635100,100000001530983100,333890.000000000,1,333890.000000000,1.000000000
100000003016635100,100000001567366100,824070.000000000,4,824070.000000000,1.000000000
100000003016635100,100000001684867100,30550.000000000,1,30550.000000000,1.000000000
100000003016635100,100000001805543100,59000.000000000,1,59000.000000000,1.000000000
100000003016635100,100000001851289100,109510.000000000,3,109510.000000000,1.000000000
100000003016635100,100000001987030100,7196.000000000,1,7196.000000000,1.000000000
100000003016635100,100000002173161100,869500.000000000,3,869500.000000000,1.000000000
100000003016635100,100000002580377100,37750.000000000,2,37750.000000000,1.000000000
100000003016635100,100000002592567100,5297.000000000,1,5297.000000000,1.000000000
100000003016635100,100000002600345100,47400.000000000,1,47400.000000000,1.000000000
100000003016635100,100000002609774100,7700.000000000,1,7700.000000000,1.000000000
100000003016635100,100000002704875100,30550.000000000,1,30550.000000000,1.000000000
100000003016635100,100000002778085100,66208.000000000,1,66208.000000000,1.000000000
100000003016635100,100000002793851100,11052.000000000,1,11052.000000000,1.000000000
100000003016635100,100000002861485100,29323.000000000,1,29323.000000000,1.000000000
100000003016635100,100000002890167100,118150.000000000,1,118150.000000000,1.000000000
100000003016635100,100000002938501100,8395.000000000,1,8395.000000000,1.000000000
100000003016635100,100000002952631100,48050.000000000,1,48050.000000000,1.000000000
100000003016635100,100000002991079100,51700.000000000,1,51700.000000000,1.000000000
100000003016635100,100000003001564100,23520.000000000,1,23520.000000000,1.000000000
100000003016635100,100000003042994100,286086.000000000,3,286086.000000000,1.000000000
